usd_cleaning_fee,f_room_type,f_property_type,f_room_type2,f_property_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,n_accommodates2,f_bathroom,f_number_of_reviews,n_days_since2,n_days_since3,f_minimum_nights,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type,d_elevator,d_familykidfriendly,d_freeparkingonpremises,d_gym,d_hottub,d_petsallowed,d_pool,d_privatebathroom,d_privateentrance,d_selfcheckin,d_smokingallowed,d_tv,d_wheelchairaccessible,d_24hourcheckin,d_airconditioning,d_bathtub,d_breakfast,d_cleaningbeforecheckout,d_coffeemaker,d_dishwasher,city
60,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Central,90,100,4,2,90,8,2,1.27,15,28,2,188,16,2,1,35344,6644672,3,90,Central,moderate,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,Bristol
40,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Southville,70,94,4,1,95,12,2,1.74,15,2,2,206,16,1,1,42436,8741816,2,70,Southville,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Hillfields,27,NA,2,1,100,3,1,0.37,5,2,1,243,4,1,1,59049,14348907,2,27,Hillfields,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Lawrence Hill,70,100,4,1,85,20,4,2.67,0,2,2,224,16,1,1,50176,11239424,2,70,Lawrence Hill,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Central,190,100,2,1,96,5,1,0.61,0,1,1,245,4,1,1,60025,14706125,1,190,Central,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,Bristol
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,St George Troopers Hill,26,100,2,1,100,8,1,1.33,20,2,1,180,4,1,1,32400,5832000,2,26,St George Troopers Hill,moderate,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Westbury-on-Trym & Henleaze,21,100,1,1,98,12,1,1.46,10,2,1,245,1,1,1,60025,14706125,2,21,Westbury-on-Trym & Henleaze,strict,Private room,Apartment,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Bristol
16,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ashley,110,100,2,1,87,18,1,2.29,10,3,1,235,4,1,1,55225,12977875,3,110,Ashley,flexible,Entire home/apt,Apartment,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,Bristol
5,Private room,Apartment,Private,Apartment,strict,Real Bed,Clifton,35,100,2,1,98,59,1,7.28,15,1,1,242,4,1,2,58564,14172488,1,35,Clifton,strict,Private room,Apartment,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Bristol
12,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bishopston & Ashley Down,53,100,2,1,100,56,1,7.09,0,1,1,236,4,1,2,55696,13144256,1,53,Bishopston & Ashley Down,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,68,100,4,1,91,36,2,4.44,9,2,2,242,16,1,1,58564,14172488,2,68,Central,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Westbury-on-Trym & Henleaze,21,100,2,1,95,12,1,1.51,30,2,2,238,4,1,1,56644,13481272,2,21,Westbury-on-Trym & Henleaze,strict,Private room,Apartment,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Southville,35,100,2,1,100,5,1,1.65,15,2,1,90,4,1,1,8100,729000,2,35,Southville,strict,Private room,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Cotham,42,100,2,1,98,26,1,3.21,10,1,1,242,4,1,1,58564,14172488,1,42,Cotham,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton Down,85,100,4,1,95,26,1,3.51,0,1,2,221,16,1,1,48841,10793861,1,85,Clifton Down,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,110,94,6,2,95,12,4,1.52,18,2,4,236,36,2,1,55696,13144256,2,110,Ashley,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,Bristol
60,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton Down,110,NA,4,2,80,2,2,0.26,15,2,2,228,16,2,1,51984,11852352,2,110,Clifton Down,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Clifton Down,100,NA,4,1,100,1,1,0.15,0,7,2,203,16,1,1,41209,8365427,3,100,Clifton Down,flexible,Entire home/apt,Apartment,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
27,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Horfield,100,100,4,2,100,9,4,1.22,20,4,4,220,16,2,1,48400,10648000,3,100,Horfield,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Clifton,99,100,4,2,100,2,1,0.51,0,7,2,117,16,2,1,13689,1601613,3,99,Clifton,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cotham,68,100,2,1,98,13,1,1.7,0,2,1,228,4,1,1,51984,11852352,2,68,Cotham,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Central,140,100,4,2,96,11,4,1.44,0,1,2,228,16,2,1,51984,11852352,1,140,Central,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Bristol
40,Hotel room,Serviced apartment,Private,Apartment,flexible,Real Bed,Lawrence Hill,55,94,2,1,80,2,2,0.34,0,1,2,178,4,1,1,31684,5639752,1,55,Lawrence Hill,flexible,Hotel room,Serviced apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,Bristol
40,Hotel room,Serviced apartment,Private,Apartment,flexible,Real Bed,Lawrence Hill,60,94,2,1,93.62421524663677,0,2,NA,0,1,2,NA,4,1,0,NA,NA,1,60,Lawrence Hill,flexible,Hotel room,Serviced apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,Bristol
40,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Lawrence Hill,60,94,2,1,100,1,2,0.35,0,1,2,84,4,1,1,7056,592704,1,60,Lawrence Hill,strict,Hotel room,Serviced apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
20,Private room,Apartment,Private,Apartment,flexible,Real Bed,Knowle,75,100,2,1.5,93.62421524663677,0,1,NA,0,1,1,NA,4,1,0,NA,NA,1,75,Knowle,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bristol
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bishopston & Ashley Down,50,100,2,1,95,15,1,2.6,15,2,1,172,4,1,1,29584,5088448,2,50,Bishopston & Ashley Down,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Hotwells & Harbourside,69,100,2,1,94,25,1,4.55,0,2,1,164,4,1,1,26896,4410944,2,69,Hotwells & Harbourside,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,Bristol
45,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton Down,150,92,6,2,98,19,4,3.05,10,2,3,186,36,2,1,34596,6434856,2,150,Clifton Down,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
5,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Easton,58,100,4,1,98,8,1,1.33,5,1,3,179,16,1,1,32041,5735339,1,58,Easton,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Bristol
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,90,100,2,1,98,24,1,4.02,0,2,1,178,4,1,1,31684,5639752,2,90,Ashley,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bristol
25,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ashley,120,100,4,1,97,14,1,2.35,25,1,2,178,16,1,1,31684,5639752,1,120,Ashley,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Bristol
8,Private room,Apartment,Private,Apartment,flexible,Real Bed,Lawrence Hill,37,100,2,0,94,50,1,6.73,5,1,1,222,4,0,1,49284,10941048,1,37,Lawrence Hill,flexible,Private room,Apartment,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
65,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Central,95,98,6,2,88,17,4,2.3,10,1,3,221,36,2,1,48841,10793861,1,95,Central,strict,Hotel room,Serviced apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
65,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,103,98,6,2,87,17,4,2.63,10,1,3,193,36,2,1,37249,7189057,1,103,Central,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,Bedminster,28,NA,2,1,93,3,1,0.39,5,1,1,228,4,1,1,51984,11852352,1,28,Bedminster,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Serviced apartment,Entire/Apt,Apartment,flexible,Real Bed,Cotham,75,100,2,1,93.62421524663677,0,1,NA,0,30,1,NA,4,1,0,NA,NA,3,75,Cotham,flexible,Entire home/apt,Serviced apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ashley,97,90,3,1,84,5,3,1.09,25,2,2,137,9,1,1,18769,2571353,2,97,Ashley,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
20,Entire home/apt,Condominium,Entire/Apt,Loft,moderate,Real Bed,Clifton,80,100,2,1,90,6,2,0.86,40,1,1,208,4,1,1,43264,8998912,1,80,Clifton,moderate,Entire home/apt,Condominium,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Lawrence Hill,63,100,2,1,91,22,1,3.07,0,2,1,214,4,1,1,45796,9800344,2,63,Lawrence Hill,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,80,100,4,1,100,21,1,3.03,0,2,1,207,16,1,1,42849,8869743,2,80,Ashley,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
6,Private room,Serviced apartment,Private,Apartment,flexible,Couch,Central,30,97,1,2,87,37,1,5.09,20,1,1,217,1,2,1,47089,10218313,1,30,Central,flexible,Private room,Serviced apartment,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Bristol
50,Entire home/apt,Loft,Entire/Apt,Loft,moderate,Real Bed,Brislington West,105,100,6,1,95,8,4,1.46,35,1,2,163,36,1,1,26569,4330747,1,105,Brislington West,moderate,Entire home/apt,Loft,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,75,100,2,1,89,25,1,3.71,0,1,1,201,4,1,1,40401,8120601,1,75,Central,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
10,Private room,Apartment,Private,Apartment,flexible,Real Bed,Lawrence Hill,25,100,1,1.5,90,4,1,1.03,25,1,1,116,1,1,1,13456,1560896,1,25,Lawrence Hill,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Redland,60,100,3,1,100,20,1,2.79,0,2,2,214,9,1,1,45796,9800344,2,60,Redland,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,Bristol
15,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Frome Vale,135,100,5,1,99,35,4,5.87,20,1,3,178,25,1,1,31684,5639752,1,135,Frome Vale,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Windmill Hill,80,NA,2,1,100,12,1,1.68,10,2,1,213,4,1,1,45369,9663597,2,80,Windmill Hill,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bristol
30,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Central,75,98,4,1,90,4,2,0.56,8,3,1,215,16,1,1,46225,9938375,3,75,Central,strict,Hotel room,Serviced apartment,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Bristol
7,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Southville,58,NA,2,1,93,38,1,5.4,0,2,1,210,4,1,1,44100,9261000,2,58,Southville,moderate,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Bristol
15,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Brislington West,75,100,2,1,100,16,1,2.4,0,2,1,199,4,1,1,39601,7880599,2,75,Brislington West,strict,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Bristol
50,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Southville,110,94,5,2,90,4,4,1.04,15,1,3,114,25,2,1,12996,1481544,1,110,Southville,strict,Hotel room,Serviced apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,Bristol
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Central,80,100,2,1,98,47,2,7.01,0,2,1,200,4,1,1,40000,8000000,2,80,Central,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,Bristol
60,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Central,102,98,6,2,90,16,4,2.38,10,1,3,201,36,2,1,40401,8120601,1,102,Central,strict,Hotel room,Serviced apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
60,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Central,103,98,6,2,87,11,4,1.65,10,1,3,199,36,2,1,39601,7880599,1,103,Central,strict,Hotel room,Serviced apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Easton,29,100,2,1.5,95,26,1,3.86,0,4,1,201,4,1,1,40401,8120601,3,29,Easton,flexible,Private room,Apartment,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bristol
55,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cotham,85,100,4,1,95,12,1,1.82,0,1,2,197,16,1,1,38809,7645373,1,85,Cotham,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,Redland,25,100,2,1,100,7,1,1.84,10,4,1,113,4,1,1,12769,1442897,3,25,Redland,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Cotham,45,100,2,1,100,2,1,0.3,0,2,1,199,4,1,1,39601,7880599,2,45,Cotham,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Bristol
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,Lawrence Hill,75,100,1,1,88,14,1,2.09,10,1,1,200,1,1,1,40000,8000000,1,75,Lawrence Hill,moderate,Private room,Apartment,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Brislington West,32,100,2,2,98,82,1,12.18,0,1,1,201,4,2,2,40401,8120601,1,32,Brislington West,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,Bristol
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton,89,100,4,2,100,18,2,5.14,25,2,2,104,16,2,1,10816,1124864,2,89,Clifton,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,Bristol
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,Southville,30,100,2,1,98,10,1,1.55,5,1,1,193,4,1,1,37249,7189057,1,30,Southville,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,50,100,2,1,100,2,1,0.32,0,4,1,185,4,1,1,34225,6331625,3,50,Central,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Bristol
49,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Central,189,100,4,1.5,100,1,2,0.15,18,1,2,193,16,1,1,37249,7189057,1,189,Central,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,Bristol
49,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Southville,50,NA,2,1,90,2,1,0.32,0,2,1,185,4,1,1,34225,6331625,2,50,Southville,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Westbury-on-Trym & Henleaze,21,100,1,1,94,7,1,1.11,0,2,1,189,1,1,1,35721,6751269,2,21,Westbury-on-Trym & Henleaze,strict,Private room,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Bristol
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,Cotham,35,100,1,1,99,22,1,3.65,10,2,1,180,1,1,1,32400,5832000,2,35,Cotham,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
4,Private room,Apartment,Private,Apartment,flexible,Real Bed,Bishopsworth,32,57,2,1,100,1,1,1,25,1,1,20,4,1,1,400,8000,1,32,Bishopsworth,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
10,Private room,Apartment,Private,Apartment,flexible,Real Bed,Lawrence Hill,38,100,1,1,96,17,1,2.91,10,1,1,174,1,1,1,30276,5268024,1,38,Lawrence Hill,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bristol
60,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,147,99,6,1,93.62421524663677,0,6,NA,0,1,3,NA,36,1,0,NA,NA,1,147,Central,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cotham,100,94,6,2,100,1,4,0.57,18,2,4,52,36,2,1,2704,140608,2,100,Cotham,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cotham,100,94,6,2,80,2,4,0.35,18,2,4,171,36,2,1,29241,5000211,2,100,Cotham,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cotham,100,94,6,2.5,60,1,4,0.22,18,2,3,135,36,2,1,18225,2460375,2,100,Cotham,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cotham,100,94,6,2,80,3,4,0.52,18,2,3,173,36,2,1,29929,5177717,2,100,Cotham,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,Bristol
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cotham,75,100,2,1,93,3,1,0.71,0,3,1,125,4,1,1,15625,1953125,3,75,Cotham,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Central,110,100,6,1,99,47,2,7.75,5,2,3,181,36,1,1,32761,5929741,2,110,Central,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Southville,68,100,2,1,98,38,1,6,0,1,1,189,4,1,1,35721,6751269,1,68,Southville,flexible,Entire home/apt,Apartment,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Bishopston & Ashley Down,59,100,2,1,98,17,2,2.8,0,2,1,181,4,1,1,32761,5929741,2,59,Bishopston & Ashley Down,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
50,Hotel room,Serviced apartment,Private,Apartment,flexible,Real Bed,Hotwells & Harbourside,100,94,4,2,88,5,4,1.13,0,2,2,132,16,2,1,17424,2299968,2,100,Hotwells & Harbourside,flexible,Hotel room,Serviced apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,Bristol
6,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Knowle,59,100,2,1,90,25,1,4.1,5,1,1,182,4,1,1,33124,6028568,1,59,Knowle,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Southville,35,NA,2,1,90,2,1,0.33,0,3,1,182,4,1,1,33124,6028568,3,35,Southville,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Redland,91,100,4,2.5,94,69,1,15.68,0,1,2,131,16,2,2,17161,2248091,1,91,Redland,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Bristol
15,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Cotham,75,100,2,1,93,8,1,1.52,0,2,1,157,4,1,1,24649,3869893,2,75,Cotham,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Henbury & Brentry,35,NA,2,1,93.62421524663677,0,1,NA,0,2,1,NA,4,1,0,NA,NA,2,35,Henbury & Brentry,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Lawrence Hill,65,100,2,1,97,37,1,7.82,0,2,1,141,4,1,1,19881,2803221,2,65,Lawrence Hill,moderate,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cotham,150,88,4,2,100,6,2,1.44,0,1,2,124,16,2,1,15376,1906624,1,150,Cotham,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Bristol
34,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton Down,70,100,2,1,88,8,1,1.83,0,1,1,130,4,1,1,16900,2197000,1,70,Clifton Down,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
40,Hotel room,Serviced apartment,Private,Apartment,flexible,Real Bed,Central,80,94,5,1,70,2,3,0.51,15,2,3,116,25,1,1,13456,1560896,2,80,Central,flexible,Hotel room,Serviced apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,Bristol
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Lawrence Hill,50,80,2,1,87,6,1,1,0,2,1,179,4,1,1,32041,5735339,2,50,Lawrence Hill,strict,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bristol
