usd_cleaning_fee,f_room_type,f_property_type,f_room_type2,f_property_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_license,d_jurisdiction_names,d_instant_bookable,d_is_business_travel_ready,d_cancellation_policy,d_require_guest_profile_picture,d_require_guest_phone_verification,d_calculated_host_listings_count,d_calculated_host_listings_count_entire_homes,d_calculated_host_listings_count_private_rooms,d_calculated_host_listings_count_shared_rooms,d_reviews_per_month,d_toilet,d_24hourcheckin,d_accessibleheightbed,d_accessibleheighttoilet,d_airconditioning,d_airpurifier,d_amazonecho,d_babybath,d_babymonitor,d_babysitterrecommendations,d_bathtowel,d_bathroomessentials,d_bathtub,d_bathtubwithbathchair,d_bbqgrill,d_beachessentials,d_bedlinens,d_bedroomcomforts,d_bodysoap,d_breakfast,d_breakfasttable,d_buildingstaff,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_ceilingfan,d_changingtable,d_childrensbooksandtoys,d_childrensdinnerware,d_cleaningbeforecheckout,d_coffeemaker,d_convectionoven,d_cookingbasics,d_crib,d_disabledparkingspot,d_dishesandsilverware,d_dishwasher,d_dogs,d_doorman,d_dryer,d_dvdplayer,d_elevator,d_ensuitebathroom,d_espressomachine,d_essentials,d_ethernetconnection,d_evcharger,d_extrapillowsandblankets,d_extraspacearoundbed,d_familykidfriendly,d_fireextinguisher,d_fireplaceguards,d_firstaidkit,d_fixedgrabbarsforshower,d_fixedgrabbarsfortoilet,d_flatpathtoguestentrance,d_formaldiningarea,d_freeparkingonpremises,d_freestreetparking,d_fullkitchen,d_gameconsole,d_gardenorbackyard,d_groundflooraccess,d_gym,d_hairdryer,d_handheldshowerhead,d_hangers,d_heatedfloors,d_heatedtowelrack,d_heating,d_highchair,d_hostgreetsyou,d_hottub,d_hotwater,d_hotwaterkettle,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_lakeaccess,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_longtermstaysallowed,d_luggagedropoffallowed,d_memoryfoammattress,d_microwave,d_netflix,d_nostairsorstepstoenter,d_other,d_otherpets,d_outletcovers,d_oven,d_packnplaytravelcrib,d_paidparkingoffpremises,d_paidparkingonpremises,d_patioorbalcony,d_petsallowed,d_petsliveonthisproperty,d_pillowtopmattress,d_pocketwifi,d_pool,d_printer,d_privatebathroom,d_privateentrance,d_privatelivingroom,d_rainshower,d_refrigerator,d_roomdarkeningshades,d_safetycard,d_selfcheckin,d_shampoo,d_showerchair,d_singlelevelhome,d_skiinskiout,d_smartlock,d_smarttv,d_smokedetector,d_smokingallowed,d_soakingtub,d_soundsystem,d_stairgates,d_stepfreeshower,d_stove,d_suitableforevents,d_tablecornerguards,d_toiletpaper,d_tv,d_walkinshower,d_washer,d_waterfront,d_welllitpathtoentrance,d_wheelchairaccessible,d_wideclearancetoshower,d_widedoorwaytoguestbathroom,d_wideentrance,d_wideentranceforguests,d_wideentryway,d_widehallways,d_wifi,d_windowguards,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Central,41,NA,2,1,93,6,1,0.15,0,2,1,1192,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,41,Central,moderate,Entire home/apt,Apartment
10,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Clifton Down,92,NA,4,1,NA,0,1,NA,0,1,2,NA,NA,NA,1,FALSE,flexible,0,0,1,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,92,Clifton Down,flexible,Entire home/apt,Apartment
NA,Private room,Apartment,Private,Apartment,moderate,Couch,Cotham,35,100,1,1,100,50,1,1.26,0,2,1,1185,NA,NA,0,FALSE,moderate,0,0,2,1,1,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,35,Cotham,moderate,Private room,Apartment
10,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Westbury-on-Trym & Henleaze,85,100,4,1,98,154,4,3.84,10,1,1,1201,NA,NA,1,FALSE,moderate,0,0,1,1,0,0,3.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,85,Westbury-on-Trym & Henleaze,moderate,Entire home/apt,Apartment
7,Private room,Apartment,Private,Apartment,moderate,Real Bed,Horfield,30,100,1,1,97,85,1,2.14,0,1,1,1188,NA,NA,1,FALSE,moderate,0,0,2,0,2,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,30,Horfield,moderate,Private room,Apartment
NA,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Couch,Hotwells & Harbourside,160,NA,4,2,95,13,1,0.33,0,2,2,1165,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,160,Hotwells & Harbourside,moderate,Entire home/apt,Apartment
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ashley,46,71,2,1,88,56,1,1.46,0,2,1,1148,NA,NA,0,FALSE,strict,0,0,5,5,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,46,Ashley,strict,Entire home/apt,Apartment
NA,Private room,Apartment,Private,Apartment,flexible,Real Bed,Clifton Down,28,100,1,1,89,9,1,0.23,0,2,1,1154,NA,NA,0,FALSE,flexible,0,0,4,0,4,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28,Clifton Down,flexible,Private room,Apartment
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton Down,79,90,2,1,90,107,1,2.74,0,2,1,1169,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,2.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,79,Clifton Down,moderate,Entire home/apt,Apartment
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cotham,105,97,4,1.5,97,337,2,8.55,8,1,2,1181,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,8.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,105,Cotham,moderate,Entire home/apt,Apartment
5,Private room,Apartment,Private,Apartment,strict,Couch,Redland,25,71,2,1,97,41,1,1.29,5,3,1,950,NA,NA,0,FALSE,strict,0,0,3,0,2,1,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,Redland,strict,Private room,Apartment
0,Entire home/apt,Condominium,Entire/Apt,Loft,moderate,Real Bed,Southville,73,100,6,1.5,99,257,2,7,20,2,8,1100,NA,NA,1,FALSE,moderate,0,0,3,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,73,Southville,moderate,Entire home/apt,Condominium
15,Private room,Apartment,Private,Apartment,moderate,Real Bed,Central,50,90,2,1,91,71,1,1.84,20,1,1,1159,NA,NA,0,FALSE,moderate,0,0,1,0,1,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50,Central,moderate,Private room,Apartment
20,Private room,Apartment,Private,Apartment,strict,Real Bed,Hotwells & Harbourside,40,NA,2,1,100,6,1,0.16,10,1,1,1154,NA,NA,0,FALSE,strict,0,0,1,0,1,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40,Hotwells & Harbourside,strict,Private room,Apartment
28,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,55,100,2,1,81,142,1,3.74,0,1,1,1138,NA,NA,1,FALSE,strict,0,0,92,55,1,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,55,Central,strict,Entire home/apt,Apartment
38,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cotham,65,100,2,1,92,127,1,3.35,0,3,1,1137,NA,NA,0,FALSE,strict,0,0,1,1,0,0,3.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,65,Cotham,strict,Entire home/apt,Apartment
NA,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Southville,70,NA,2,1,NA,0,1,NA,0,2,1,NA,NA,NA,0,FALSE,flexible,0,0,1,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,70,Southville,flexible,Entire home/apt,Apartment
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton Down,48,100,2,1,97,78,2,2.45,45,2,2,955,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,2.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,48,Clifton Down,moderate,Entire home/apt,Apartment
NA,Private room,Apartment,Private,Apartment,flexible,Real Bed,Clifton Down,29,94,1,1,95,269,1,7.04,0,1,1,1145,NA,NA,1,FALSE,flexible,0,0,1,0,1,0,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,Clifton Down,flexible,Private room,Apartment
50,Entire home/apt,Loft,Entire/Apt,Loft,moderate,Real Bed,Windmill Hill,125,100,6,1.5,99,25,4,0.71,35,1,2,1053,NA,NA,1,FALSE,moderate,0,0,7,7,0,0,0.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,125,Windmill Hill,moderate,Entire home/apt,Loft
28,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton,60,100,2,1,94,149,2,3.94,0,1,1,1134,NA,NA,1,FALSE,strict,0,0,92,55,1,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,60,Clifton,strict,Entire home/apt,Apartment
40,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,69,100,2,1,98,205,1,5.46,15,3,1,1126,NA,NA,0,FALSE,strict,0,0,2,1,1,0,5.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,69,Central,strict,Entire home/apt,Apartment
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cotham,50,NA,2,1.5,100,2,1,0.06,0,6,1,1024,NA,NA,0,FALSE,strict,0,0,1,1,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,Cotham,strict,Entire home/apt,Apartment
10,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,48,71,2,1,92,37,1,0.98,0,2,1,1126,NA,NA,0,FALSE,moderate,0,0,5,5,0,0,0.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,48,Ashley,moderate,Entire home/apt,Apartment
NA,Private room,Apartment,Private,Apartment,flexible,Real Bed,Redland,50,NA,2,1,100,33,1,0.87,0,100,1,1131,NA,NA,0,FALSE,flexible,0,0,1,0,1,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50,Redland,flexible,Private room,Apartment
NA,Private room,Apartment,Private,Apartment,strict,Real Bed,Redland,48,100,2,1,100,122,1,3.24,15,1,1,1127,NA,NA,0,FALSE,strict,0,0,1,0,1,0,3.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,48,Redland,strict,Private room,Apartment
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,Westbury-on-Trym & Henleaze,48,90,2,0.5,93,27,1,0.74,0,1,1,1091,NA,NA,0,FALSE,moderate,0,0,3,0,3,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,48,Westbury-on-Trym & Henleaze,moderate,Private room,Apartment
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,Cotham,37,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,NA,0,FALSE,moderate,0,0,1,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,37,Cotham,moderate,Private room,Apartment
4,Private room,Apartment,Private,Apartment,moderate,Real Bed,Ashley,50,100,2,1,92,152,2,4.16,10,1,1,1096,NA,NA,1,FALSE,moderate,0,0,1,0,1,0,4.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,50,Ashley,moderate,Private room,Apartment
25,Hotel room,Serviced apartment,Private,Apartment,moderate,Real Bed,Avonmouth & Lawrence Weston,69,100,3,1,90,6,1,0.19,10,2,2,941,NA,NA,1,FALSE,moderate,0,0,10,8,0,0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,69,Avonmouth & Lawrence Weston,moderate,Hotel room,Serviced apartment
