usd_cleaning_fee,f_room_type,f_property_type,f_room_type2,f_property_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,n_accommodates2,f_bathroom,f_number_of_reviews,n_days_since2,n_days_since3,f_minimum_nights,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type,d_elevator,d_familykidfriendly,d_freeparkingonpremises,d_gym,d_hottub,d_petsallowed,d_pool,d_privatebathroom,d_privateentrance,d_selfcheckin,d_smokingallowed,d_tv,d_wheelchairaccessible,d_24hourcheckin,d_airconditioning,d_bathtub,d_breakfast,d_cleaningbeforecheckout,d_coffeemaker,d_dishwasher,city
10,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,125,NA,2,1,100,7,1,0.21,0,2,1,985,4,1,1,970225,955671625,2,125,City Centre,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
55,Entire home/apt,Condominium,Entire/Apt,Loft,moderate,Real Bed,Ancoats and Clayton,125,90,6,2,87,92,2,2.79,15,2,6,987,36,2,2,974169,961504803,2,125,Ancoats and Clayton,moderate,Entire home/apt,Condominium,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
60,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,75,100,6,1,88,153,4,4.72,25,1,4,972,36,1,2,944784,918330048,1,75,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,65,100,5,1,91,135,3,4.19,20,1,4,965,25,1,2,931225,898632125,1,65,City Centre,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
60,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,65,100,5,1,91,99,3,3.1,20,1,1,958,25,1,2,917764,879217912,1,65,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
60,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,65,100,4,1,86,101,3,3.16,20,1,4,958,16,1,2,917764,879217912,1,65,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
60,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,65,100,5,1,91,83,2,2.61,20,1,4,954,25,1,2,910116,868250664,1,65,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,100,NA,5,2,92.84275321768327,0,1,NA,0,3,2,NA,25,2,0,NA,NA,3,100,City Centre,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cheetham,75,86,3,1,90,27,2,0.82,20,1,3,982,9,1,1,964324,946966168,1,75,Cheetham,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,62,89,4,1,93,137,2,4.29,15,2,2,958,16,1,2,917764,879217912,2,62,Salford District,strict,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Manchester
75,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Stockport District,120,0,3,2,90,5,3,0.15,0,1,2,968,9,2,1,937024,907039232,1,120,Stockport District,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Cheetham,25,NA,1,1,60,2,1,0.06,0,1,1,975,1,1,1,950625,926859375,1,25,Cheetham,flexible,Private room,Apartment,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Salford District,77,NA,4,1,92.84275321768327,0,1,NA,0,5,2,NA,16,1,0,NA,NA,3,77,Salford District,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Salford District,32,NA,2,1,92.84275321768327,0,1,NA,0,1,1,NA,4,1,0,NA,NA,1,32,Salford District,flexible,Private room,Apartment,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,149,100,4,1,92,5,1,0.17,0,1,2,893,16,1,1,797449,712121957,1,149,Ancoats and Clayton,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Salford District,150,100,4,2,97,16,1,0.55,0,3,2,869,16,2,1,755161,656234909,3,150,Salford District,flexible,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,City Centre,50,100,2,1.5,94,47,1,1.7,0,2,1,827,4,1,1,683929,565609283,2,50,City Centre,strict,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,Chorlton,105,NA,1,1,98,23,1,0.74,25,2,1,930,1,1,1,864900,804357000,2,105,Chorlton,moderate,Private room,Apartment,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,Manchester
5,Private room,Condominium,Private,Loft,strict,Real Bed,Old Moat,20,100,1,1,99,148,1,4.67,5,2,1,949,1,1,2,900601,854670349,2,20,Old Moat,strict,Private room,Condominium,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Salford District,30,NA,1,1,98,12,1,0.38,0,1,1,938,1,1,1,879844,825293672,1,30,Salford District,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,100,86,4,1.5,93,33,2,1.1,35,1,2,901,16,1,1,811801,731432701,1,100,City Centre,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Manchester
55,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Burnage,82,100,5,1,98,8,2,0.25,10,1,2,943,25,1,1,889249,838561807,1,82,Burnage,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Manchester
70,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,80,100,6,1,98,109,6,4.67,0,2,4,699,36,1,2,488601,341532099,2,80,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,160,100,2,1,93,20,1,1.35,0,1,1,445,4,1,1,198025,88121125,1,160,City Centre,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,84,100,3,2.5,94,54,2,1.72,10,3,2,943,9,2,2,889249,838561807,3,84,City Centre,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Oldham District,40,100,2,1,99,177,2,5.71,15,1,1,929,4,1,2,863041,801765089,1,40,Oldham District,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,155,NA,4,2,95,39,1,1.24,0,2,2,941,16,2,1,885481,833237621,2,155,City Centre,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
15,Private room,Apartment,Private,Apartment,flexible,Real Bed,Cheetham,48,100,2,1,98,36,1,1.16,10,1,1,932,4,1,1,868624,809557568,1,48,Cheetham,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,90,100,4,1,93,68,2,2.19,20,2,2,930,16,1,2,864900,804357000,2,90,City Centre,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Oldham District,110,100,2,1,99,98,1,3.25,0,2,2,904,4,1,2,817216,738763264,2,110,Oldham District,flexible,Entire home/apt,Apartment,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Loft,Entire/Apt,Loft,moderate,Real Bed,Tameside District,65,100,2,1,98,35,1,1.18,15,2,2,888,4,1,1,788544,700227072,2,65,Tameside District,moderate,Entire home/apt,Loft,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,70,NA,1,1,92.84275321768327,0,1,NA,0,1,1,NA,1,1,0,NA,NA,1,70,City Centre,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ardwick,70,100,5,1,91,51,5,1.79,20,1,3,856,25,1,2,732736,627222016,1,70,Ardwick,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,Manchester
50,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Trafford District,95,100,4,2,87,73,4,2.35,50,1,2,929,16,2,2,863041,801765089,1,95,Trafford District,moderate,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,103,100,6,2,99,149,4,4.91,10,2,3,909,36,2,2,826281,751089429,2,103,Salford District,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,50,NA,2,1,100,49,1,1.59,0,2,1,923,4,1,1,851929,786330467,2,50,City Centre,moderate,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Manchester
10,Private room,Apartment,Private,Apartment,strict,Real Bed,Hulme,25,100,2,1,95,253,2,8.24,20,1,1,920,4,1,2,846400,778688000,1,25,Hulme,strict,Private room,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Salford District,26,NA,2,1,92.84275321768327,0,1,NA,0,1,1,NA,4,1,0,NA,NA,1,26,Salford District,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Didsbury West,89,100,2,1,100,93,1,3.04,0,2,1,917,4,1,2,840889,771095213,2,89,Didsbury West,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,Manchester
0,Shared room,Apartment,Shared,Apartment,strict,Real Bed,Rochdale District,10,NA,1,1,92.84275321768327,0,1,NA,0,2,1,NA,1,1,0,NA,NA,2,10,Rochdale District,strict,Shared room,Apartment,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bradford,55,97,4,1,97,185,2,6.14,35,1,1,903,16,1,2,815409,736314327,1,55,Bradford,moderate,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,Manchester
10,Private room,Apartment,Private,Apartment,flexible,Real Bed,Stockport District,50,NA,2,1,92.84275321768327,0,1,NA,0,5,1,NA,4,1,0,NA,NA,3,50,Stockport District,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Old Moat,90,99,6,1,95,107,4,3.58,18,2,4,895,36,1,2,801025,716917375,2,90,Old Moat,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
12,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bradford,79,100,4,1,99,56,2,2.09,15,2,1,803,16,1,2,644809,517781627,2,79,Bradford,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,90,86,4,1.5,93,20,2,0.68,20,1,2,887,16,1,1,786769,697864103,1,90,City Centre,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,175,86,6,2.5,94,26,4,0.92,35,1,4,848,36,2,1,719104,609800192,1,175,City Centre,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,89,86,4,1.5,91,65,2,2.68,35,1,2,726,16,1,2,527076,382657176,1,89,City Centre,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,60,83,2,1,77,46,1,1.54,0,2,1,896,4,1,1,802816,719323136,2,60,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
5,Private room,Apartment,Private,Apartment,moderate,Couch,Salford District,22,100,2,1,98,11,1,0.37,15,1,1,895,4,1,1,801025,716917375,1,22,Salford District,moderate,Private room,Apartment,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,Manchester
15,Private room,Apartment,Private,Apartment,strict,Real Bed,City Centre,39,100,2,1,99,111,1,3.69,10,1,1,901,4,1,2,811801,731432701,1,39,City Centre,strict,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Salford District,40,NA,2,2,95,17,1,0.57,0,3,1,900,4,2,1,810000,729000000,3,40,Salford District,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
5,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Salford District,60,NA,4,2,100,7,3,0.24,10,2,2,874,16,2,1,763876,667627624,2,60,Salford District,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,95,NA,4,2,95,9,3,0.3,9,4,2,895,16,2,1,801025,716917375,3,95,City Centre,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
5,Private room,Loft,Private,Loft,flexible,Real Bed,City Centre,50,96,2,1,99,249,1,8.27,0,1,1,902,4,1,2,813604,733870808,1,50,City Centre,flexible,Private room,Loft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,85,NA,2,1,100,19,1,0.63,0,1,1,902,4,1,1,813604,733870808,1,85,City Centre,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Stockport District,46,88,5,1,93,16,1,0.54,22,1,3,887,25,1,1,786769,697864103,1,46,Stockport District,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Stockport District,40,88,3,1,83,8,1,0.33,22,1,2,724,9,1,1,524176,379503424,1,40,Stockport District,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Stockport District,40,88,2,1,97,8,1,0.27,22,1,1,879,4,1,1,772641,679151439,1,40,Stockport District,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,85,94,2,1,90,2,1,0.08,0,7,1,712,4,1,1,506944,360944128,3,85,City Centre,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,130,NA,4,1,93,4,1,0.13,0,1,2,909,16,1,1,826281,751089429,1,130,City Centre,flexible,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Old Moat,32,100,2,1,98,159,1,5.32,5,1,1,895,4,1,2,801025,716917375,1,32,Old Moat,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Salford District,30,80,1,1,100,27,1,1,0,1,1,811,1,1,1,657721,533411731,1,30,Salford District,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Cheetham,120,NA,6,2,92.84275321768327,0,1,NA,0,1,3,NA,36,2,0,NA,NA,1,120,Cheetham,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Ancoats and Clayton,44,100,1,1,96,188,1,6.29,44,1,1,895,1,1,2,801025,716917375,1,44,Ancoats and Clayton,moderate,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Manchester
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,90,NA,3,1,92.84275321768327,1,1,0.03,10,1,1,887,9,1,1,786769,697864103,1,90,City Centre,strict,Entire home/apt,Apartment,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Salford District,25,100,2,1.5,94,40,1,1.33,10,1,1,902,4,1,1,813604,733870808,1,25,Salford District,strict,Private room,Apartment,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Salford District,22,100,1,1,99,84,1,2.94,0,1,1,855,1,1,2,731025,625026375,1,22,Salford District,strict,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Salford District,150,100,4,2,94,174,1,5.78,17,1,2,902,16,2,2,813604,733870808,1,150,Salford District,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Manchester
5,Private room,Apartment,Private,Apartment,strict,Real Bed,Ardwick,29,100,1,1,96,81,1,2.69,0,2,1,901,1,1,2,811801,731432701,2,29,Ardwick,strict,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,City Centre,75,100,1,1,100,4,1,0.14,0,1,1,842,1,1,1,708964,596947688,1,75,City Centre,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,65,NA,2,1,100,1,1,0.04,0,3,1,810,4,1,1,656100,531441000,3,65,City Centre,moderate,Entire home/apt,Apartment,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
10,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Didsbury West,80,NA,4,1,98,11,2,0.37,10,2,1,887,16,1,1,786769,697864103,2,80,Didsbury West,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,80,NA,4,1,85,5,1,0.17,0,2,2,888,16,1,1,788544,700227072,2,80,City Centre,strict,Entire home/apt,Apartment,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,Manchester
20,Private room,Apartment,Private,Apartment,strict,Real Bed,Ancoats and Clayton,39,100,2,1,97,80,1,3.21,10,2,1,747,4,1,2,558009,416832723,2,39,Ancoats and Clayton,strict,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Manchester
66,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,116,100,4,2,98,24,1,3.48,0,2,2,206,16,2,1,42436,8741816,2,116,City Centre,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Didsbury West,18,100,1,1,95,76,1,2.57,0,2,1,887,1,1,2,786769,697864103,2,18,Didsbury West,strict,Private room,Apartment,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Manchester
5,Private room,Apartment,Private,Apartment,strict,Real Bed,Rusholme,29,100,3,1,80,1,1,0.05,8,1,1,587,9,1,1,344569,202262003,1,29,Rusholme,strict,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Rusholme,25,100,2,1,97,301,1,10.09,0,1,1,894,4,1,2,799236,714516984,1,25,Rusholme,flexible,Private room,Apartment,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,Salford District,31,100,2,1,89,7,1,0.3,25,1,1,699,4,1,1,488601,341532099,1,31,Salford District,moderate,Private room,Apartment,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Crumpsall,49,96,2,1,90,31,1,1.05,0,2,1,888,4,1,1,788544,700227072,2,49,Crumpsall,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Crumpsall,50,96,2,1,90,24,1,0.81,0,2,1,887,4,1,1,786769,697864103,2,50,Crumpsall,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
10,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ancoats and Clayton,70,NA,4,2,91,8,2,0.28,10,180,2,871,16,2,1,758641,660776311,3,70,Ancoats and Clayton,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Cheetham,60,NA,2,1,92.84275321768327,0,1,NA,0,2,1,NA,4,1,0,NA,NA,2,60,Cheetham,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Manchester
66,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,130,0,4,1,80,9,1,0.31,0,2,2,862,16,1,1,743044,640503928,2,130,Trafford District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Manchester
18,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Couch,Salford District,43,100,2,1,92,36,1,1.3,0,4,1,832,4,1,1,692224,575930368,3,43,Salford District,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ancoats and Clayton,52,100,2,2,100,2,1,0.08,0,1,1,797,4,2,1,635209,506261573,1,52,Ancoats and Clayton,flexible,Private room,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,83,NA,4,1,100,9,1,0.36,0,2,2,756,16,1,1,571536,432081216,2,83,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ancoats and Clayton,75,NA,2,1,92.84275321768327,0,1,NA,0,1,1,NA,4,1,0,NA,NA,1,75,Ancoats and Clayton,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Crumpsall,69,96,3,1,88,62,1,2.14,0,2,2,867,9,1,2,751689,651714363,2,69,Crumpsall,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Manchester
